"filename", "language", "XML", "Properties", "HTML", "Ini", "JSON", "C#", "UnityShader", "Ink", "Markdown", "comment", "blank", "total"
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\CombatResultsManager.cs", "C#", 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 30, 126
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\CombatResultsUI.cs", "C#", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 23, 105
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\CombatStateManager.cs", "C#", 0, 0, 0, 0, 0, 334, 0, 0, 0, 16, 97, 447
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\DamageCalculator.cs", "C#", 0, 0, 0, 0, 0, 224, 0, 0, 0, 40, 60, 324
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\DamageNumbers\DamageNumberPopup.cs", "C#", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 21, 97
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\DamageNumbers\DamageNumberSpawner.cs", "C#", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 10
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\DamageNumbers\DamagePreviewManager.cs", "C#", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 23, 96
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\DamageNumbers\HealthBarManager.cs", "C#", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 17, 91
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\DeadCombatantManager.cs", "C#", 0, 0, 0, 0, 0, 68, 0, 0, 0, 2, 16, 86
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\GroundEffectManager.cs", "C#", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 30, 146
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\HoverPanels\TraitHoverMouseListener.cs", "C#", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 17, 65
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\PlayerCombatActionCounterManager.cs", "C#", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 15, 73
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Range.cs", "C#", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 12, 106
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Reposition\RepositionManager.cs", "C#", 0, 0, 0, 0, 0, 252, 0, 0, 0, 0, 66, 318
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Reposition\RepositionPlaceholderGenerator.cs", "C#", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 8, 32
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Reposition\RepositionUIManager.cs", "C#", 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 39, 193
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Reposition\StatsRepositionObject.cs", "C#", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 10, 37
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Selectors\MultiSelector.cs", "C#", 0, 0, 0, 0, 0, 62, 0, 0, 0, 8, 18, 88
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Selectors\SelectChoice.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 1, 96
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Selectors\Selector.cs", "C#", 0, 0, 0, 0, 0, 399, 0, 0, 0, 22, 105, 526
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Selectors\SelectorGenerator.cs", "C#", 0, 0, 0, 0, 0, 163, 0, 0, 0, 3, 51, 217
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Selectors\SelectorManager.cs", "C#", 0, 0, 0, 0, 0, 846, 0, 0, 0, 70, 223, 1139
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Spawners\EnemySpawner.cs", "C#", 0, 0, 0, 0, 0, 284, 0, 0, 0, 2, 74, 360
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Spawners\PartySpawner.cs", "C#", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 18, 79
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Spawners\SummonSpawner.cs", "C#", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 11, 55
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Tickers\Ticker.cs", "C#", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 16, 79
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\ArmorShredTrait.cs", "C#", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 4, 20
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\CrowdControl\BreakableCrowdControlTrait.cs", "C#", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 5, 35
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\CrowdControl\CrowdControlTrait.cs", "C#", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 7, 26
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\DamageBoostTrait.cs", "C#", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 5, 26
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\DamageOnFutureTraitApplicationTrait.cs", "C#", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 11, 70
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\DamageOverTimeTrait.cs", "C#", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 6, 34
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\HiddenTraits\HiddenTrait.cs", "C#", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 5, 21
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\LinkTrait.cs", "C#", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 9, 44
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\MandatoryTargetTrait.cs", "C#", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 7, 32
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\OnDeathEffects\OnDeathEffectTrait.cs", "C#", 0, 0, 0, 0, 0, 42, 0, 0, 0, 1, 10, 53
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\OnDeathEffects\SelfTargetAOEOnDeathTrait.cs", "C#", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 5, 27
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\OnDeathEffects\SummonOnDeathTrait.cs", "C#", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 6, 33
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\PositioningTrait.cs", "C#", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 7, 40
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\RepetitionAbilities\RepetitionAbility.cs", "C#", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 7, 36
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\RepetitionAbilities\RepetitionPerCompanionAbility.cs", "C#", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 5, 23
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\ShieldTrait.cs", "C#", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 5, 26
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\SlowingTrait.cs", "C#", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 6, 24
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\StackableTraits\MultiStackTrait.cs", "C#", 0, 0, 0, 0, 0, 150, 0, 0, 0, 1, 37, 188
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\StackableTraits\StackOnKillTrait.cs", "C#", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 7, 40
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\StackableTraits\StackableTrait.cs", "C#", 0, 0, 0, 0, 0, 160, 0, 0, 0, 6, 44, 210
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\BlockerTrait.cs", "C#", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 8, 35
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\BombardmentTargetPriority.cs", "C#", 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 29, 133
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\BufferTargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 6, 26
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\CatalystTargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 7, 35
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\ChaoticTargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 13, 54
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\ClockwiseTargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 8, 37
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\CloseRangedTargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 11, 51
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\EmptyTargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 10, 42
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\EmptyTargetSpecificPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 8, 37
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\GeneratedTargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 53, 0, 0, 0, 6, 14, 73
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\PredatorTargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 9, 40
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\SpecificTargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 7, 38
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\TargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 16, 74
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TargetPriorityTraits\TerritorialTargetPriorityTrait.cs", "C#", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 9, 40
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\Trait.cs", "C#", 0, 0, 0, 0, 0, 431, 0, 0, 0, 8, 109, 548
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\TraitList.cs", "C#", 0, 0, 0, 0, 0, 270, 0, 0, 0, 37, 77, 384
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\VulnerabilityTrait.cs", "C#", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 5, 26
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\Traits\ZoneOfInfluenceTrait.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 4, 19
"c:\Users\mattr\Isometric Alpha\Assets\src\Combat\ZoneOfInfluenceManager.cs", "C#", 0, 0, 0, 0, 0, 50, 0, 0, 0, 2, 18, 70
"c:\Users\mattr\Isometric Alpha\Assets\src\Debug\Debug Square.cs", "C#", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 4, 12
"c:\Users\mattr\Isometric Alpha\Assets\src\Debug\Grid Debugger.cs", "C#", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 10, 47
"c:\Users\mattr\Isometric Alpha\Assets\src\Editor\CopyFilesToBuildDirectory.cs", "C#", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 9, 43
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\AllMonsterPackLists.cs", "C#", 0, 0, 0, 0, 0, 517, 0, 0, 0, 5, 132, 654
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\DropTable.cs", "C#", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 10, 29
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\DropTableList.cs", "C#", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 10, 48
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\EnemyDirectionIndicator.cs", "C#", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 6, 45
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\EnemyInfo.cs", "C#", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 9, 32
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\EnemyPackInfo.cs", "C#", 0, 0, 0, 0, 0, 97, 0, 0, 0, 1, 34, 132
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\EnemyPackInfoList.cs", "C#", 0, 0, 0, 0, 0, 47, 0, 0, 0, 4, 14, 65
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\EnemyStats.cs", "C#", 0, 0, 0, 0, 0, 292, 0, 0, 0, 17, 83, 392
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\EnemyStatsList.cs", "C#", 0, 0, 0, 0, 0, 30, 0, 0, 0, 1, 12, 43
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\EvolutionaryEnemyStats.cs", "C#", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 19, 93
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\MasterStats.cs", "C#", 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 6, 19
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\MinionStats.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 1, 8, 24
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\MonsterPackListManager.cs", "C#", 0, 0, 0, 0, 0, 137, 0, 0, 0, 3, 46, 186
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\SummonPackInfo.cs", "C#", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 6, 17
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\SummonPackInfoList.cs", "C#", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 15, 49
"c:\Users\mattr\Isometric Alpha\Assets\src\Enemies\SummonStats.cs", "C#", 0, 0, 0, 0, 0, 56, 0, 0, 0, 1, 13, 70
"c:\Users\mattr\Isometric Alpha\Assets\src\Helpers.cs", "C#", 0, 0, 0, 0, 0, 327, 0, 0, 0, 30, 78, 435
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\BespokeFloorButtonScripts\IFloorButtonScript.cs", "C#", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 13
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\BespokeFloorButtonScripts\ManseDiningRoomPermButtonScript.cs", "C#", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 15, 58
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\ButtonEvaluationScripts\Manse1F2cButtonEvaluationScript1.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 5, 20
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\ButtonEvaluationScripts\Manse2F3aButtonEvaluationScript.cs", "C#", 0, 0, 0, 0, 0, 56, 0, 0, 0, 6, 13, 75
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\ButtonEvaluationScripts\Manse2FStockroomButtonEvaluationScript.cs", "C#", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 8, 39
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\ButtonEvaluationScripts\Pit2cButtonEvaluationScript.cs", "C#", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 9, 54
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\ButtonEvaluator.cs", "C#", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 7, 29
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\ButtonTarget.cs", "C#", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 10, 32
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\Chest.cs", "C#", 0, 0, 0, 0, 0, 118, 0, 0, 0, 3, 30, 151
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\FloorButton.cs", "C#", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 17, 63
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\FloorButtonPermanent.cs", "C#", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 18, 90
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\FloorButtonTrueFalse.cs", "C#", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 14, 55
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\FloorMultiInvertButton.cs", "C#", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 13, 66
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\FloorMultibutton.cs", "C#", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 9, 42
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\FloorMultibuttonTarget.cs", "C#", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 6, 44
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\ForcedMove.cs", "C#", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 7, 23
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\GateAndChestManager.cs", "C#", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 6, 26
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\GateSpawnChecker.cs", "C#", 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 10, 49
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\ObjectSpawnChecker.cs", "C#", 0, 0, 0, 0, 0, 79, 0, 0, 0, 3, 16, 98
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\OpenableDoor.cs", "C#", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 4, 16
"c:\Users\mattr\Isometric Alpha\Assets\src\InteractableObjects\TrapAndButtonStateManager.cs", "C#", 0, 0, 0, 0, 0, 67, 0, 0, 0, 1, 16, 84
"c:\Users\mattr\Isometric Alpha\Assets\src\Isometric Alpha.csproj", "XML", 1148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1148
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\ActivateColliders.cs", "C#", 0, 0, 0, 0, 0, 11, 0, 0, 0, 1, 4, 16
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\CharacterFacing.cs", "C#", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 16, 106
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\EnemyMovement.cs", "C#", 0, 0, 0, 0, 0, 682, 0, 0, 0, 11, 165, 858
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\MovementManager.cs", "C#", 0, 0, 0, 0, 0, 548, 0, 0, 0, 52, 139, 739
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\NPCMovement.cs", "C#", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 7, 29
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\PartyMemberMovement.cs", "C#", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 22, 115
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\PlayerMovement.cs", "C#", 0, 0, 0, 0, 0, 912, 0, 0, 0, 21, 238, 1171
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\Transitions\NewSceneTransition.cs", "C#", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 11, 52
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\Transitions\SceneTransitionPosition.cs", "C#", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 2, 12
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\Transitions\SceneTransitionToExactPosition.cs", "C#", 0, 0, 0, 0, 0, 78, 0, 0, 0, 6, 23, 107
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\Transitions\TransitionManager.cs", "C#", 0, 0, 0, 0, 0, 158, 0, 0, 0, 2, 41, 201
"c:\Users\mattr\Isometric Alpha\Assets\src\Movement\Transitions\TransitionPosition.cs", "C#", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 4, 18
"c:\Users\mattr\Isometric Alpha\Assets\src\NPCs\IndividualSpawnOnSceneStart.cs", "C#", 0, 0, 0, 0, 0, 37, 0, 0, 0, 1, 16, 54
"c:\Users\mattr\Isometric Alpha\Assets\src\NPCs\NPCCombatInfo.cs", "C#", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 14, 68
"c:\Users\mattr\Isometric Alpha\Assets\src\NPCs\NPCGridAlign.cs", "C#", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 8, 24
"c:\Users\mattr\Isometric Alpha\Assets\src\NPCs\Population.cs", "C#", 0, 0, 0, 0, 0, 23, 0, 0, 0, 1, 8, 32
"c:\Users\mattr\Isometric Alpha\Assets\src\NPCs\PopulationSpawnOnSceneAddOns.cs", "C#", 0, 0, 0, 0, 0, 37, 0, 0, 0, 1, 16, 54
"c:\Users\mattr\Isometric Alpha\Assets\src\NPCs\PopulationSpawnOnSceneStart.cs", "C#", 0, 0, 0, 0, 0, 29, 0, 0, 0, 8, 14, 51
"c:\Users\mattr\Isometric Alpha\Assets\src\NPCs\SortLayerManager.cs", "C#", 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 4, 17
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\ChoiceDescription.cs", "C#", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 19, 88
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\ChoiceKey.cs", "C#", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 10, 41
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\ChoiceManager.cs", "C#", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 7, 35
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\Dialogue.cs", "C#", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 9, 45
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\DialogueChoice.cs", "C#", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 7, 31
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\DialogueList.cs", "C#", 0, 0, 0, 0, 0, 105, 0, 0, 0, 2, 31, 138
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\DialogueManager.cs", "C#", 0, 0, 0, 0, 0, 856, 0, 0, 0, 39, 370, 1265
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\DialogueTrigger.cs", "C#", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 9, 36
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\DialogueUponEntryTrigger.cs", "C#", 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 22, 92
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\FadeToBlackManager.cs", "C#", 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 58, 205
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\NPCParent.cs", "C#", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 5, 25
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\PageB4Leaving.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\PageB4Leaving.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Dialogue\VaultableObject.cs", "C#", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 15
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\Combat\CombatActionOrderRow.cs", "C#", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 26, 113
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\Combat\CombatPopupParentDeclarer.cs", "C#", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 4, 22
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\Combat\CombatResultsPopUpButton.cs", "C#", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 9, 40
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\Combat\CombatUI.cs", "C#", 0, 0, 0, 0, 0, 103, 0, 0, 0, 2, 32, 137
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\Combat\CurrentActionHoverPanelManager.cs", "C#", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 15, 53
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\Combat\ResolveTurnButton.cs", "C#", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 14
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\Combat\RetreatUIManager.cs", "C#", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 17, 100
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\Combat\SelectorParentDeclarer.cs", "C#", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 2, 12
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\DecisionPanels\BinaryDescisionPanel.cs", "C#", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 13, 52
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\DecisionPanels\Decisions\DeleteSaveFile.cs", "C#", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 10, 37
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\DecisionPanels\Decisions\IDecision.cs", "C#", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 14
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\DecisionPanels\Decisions\LoadSaveFile.cs", "C#", 0, 0, 0, 0, 0, 121, 0, 0, 0, 1, 44, 166
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\DecisionPanels\Decisions\OverwriteSaveFile.cs", "C#", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 12, 41
"c:\Users\mattr\Isometric Alpha\Assets\src\PlayerActions\Generic UI\DecisionPanels\Decisions\QuitToDesktop.cs", "C#", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 8, 29
